0.0,1660143741667,0.20794051885604858
1.0,1660143741671,0.24668291211128235
2.0,1660143741673,0.24674421548843384
3.0,1660143741674,0.2532142996788025
4.0,1660143741675,0.24248731136322021
5.0,1660143741676,0.23158550262451172
6.0,1660143741677,0.2412046194076538
7.0,1660143741678,0.24799923598766327
8.0,1660143741679,0.24339967966079712
9.0,1660143741680,0.25160324573516846
10.0,1660143741681,0.26229748129844666
11.0,1660143741682,0.26992282271385193
12.0,1660143741683,0.27108609676361084
13.0,1660143741684,0.26814207434654236
14.0,1660143741685,0.2668353319168091
15.0,1660143741686,0.2737179398536682
16.0,1660143741687,0.2694224417209625
17.0,1660143741689,0.2722121477127075
18.0,1660143741690,0.2695569097995758
19.0,1660143741691,0.26913532614707947
20.0,1660143741692,0.2724860608577728
21.0,1660143741693,0.27392199635505676
22.0,1660143741694,0.2700847387313843
23.0,1660143741695,0.2667994201183319
24.0,1660143741697,0.27027350664138794
25.0,1660143741698,0.26898548007011414
26.0,1660143741700,0.2675125002861023
27.0,1660143741702,0.2676575779914856
28.0,1660143741703,0.2708965837955475
29.0,1660143741704,0.2683525085449219
30.0,1660143741705,0.2726605534553528
31.0,1660143741707,0.2758241295814514
32.0,1660143741708,0.27819767594337463
33.0,1660143741709,0.2789602279663086
34.0,1660143741710,0.2765563726425171
35.0,1660143741712,0.27743351459503174
36.0,1660143741713,0.27646055817604065
37.0,1660143741715,0.2776266932487488
38.0,1660143741716,0.27656927704811096
39.0,1660143741717,0.2759818136692047
40.0,1660143741719,0.27962610125541687
41.0,1660143741722,0.2773746848106384
42.0,1660143741723,0.2758476138114929
43.0,1660143741725,0.27339476346969604
44.0,1660143741726,0.27303749322891235
45.0,1660143741727,0.2727210521697998
46.0,1660143741729,0.27307769656181335
47.0,1660143741730,0.27396175265312195
48.0,1660143741742,0.271373450756073
49.0,1660143741745,0.27004632353782654
50.0,1660143741749,0.2709191143512726
51.0,1660143741751,0.27041715383529663
52.0,1660143741753,0.26894640922546387
53.0,1660143741755,0.2696779668331146
54.0,1660143741757,0.2700701057910919
55.0,1660143741760,0.26987314224243164
56.0,1660143741762,0.26882585883140564
57.0,1660143741763,0.26989486813545227
58.0,1660143741765,0.27227020263671875
59.0,1660143741766,0.27323928475379944
60.0,1660143741767,0.2734634578227997
61.0,1660143741768,0.27181318402290344
62.0,1660143741770,0.2725124955177307
63.0,1660143741772,0.27172020077705383
64.0,1660143741773,0.27172085642814636
65.0,1660143741774,0.27103620767593384
66.0,1660143741775,0.270590215921402
67.0,1660143741776,0.26987937092781067
68.0,1660143741777,0.271182119846344
69.0,1660143741778,0.2719755470752716
70.0,1660143741779,0.27161934971809387
71.0,1660143741780,0.27060893177986145
72.0,1660143741782,0.2703981399536133
73.0,1660143741783,0.27197885513305664
74.0,1660143741784,0.27113252878189087
75.0,1660143741785,0.27060049772262573
76.0,1660143741785,0.27262911200523376
77.0,1660143741787,0.27093303203582764
78.0,1660143741788,0.2702360153198242
79.0,1660143741789,0.2712348401546478
80.0,1660143741790,0.27103352546691895
81.0,1660143741791,0.2715575397014618
82.0,1660143741792,0.2717042565345764
83.0,1660143741793,0.271373987197876
84.0,1660143741794,0.27047401666641235
85.0,1660143741795,0.26890692114830017
86.0,1660143741796,0.2691933810710907
87.0,1660143741797,0.27005407214164734
88.0,1660143741798,0.2688881456851959
89.0,1660143741799,0.27141234278678894
90.0,1660143741800,0.2710389792919159
91.0,1660143741801,0.2724874019622803
92.0,1660143741802,0.27169686555862427
