0.0,1660143743092,0.9144647717475891
1.0,1660143744332,0.9145650267601013
2.0,1660143745596,0.914414644241333
3.0,1660143747065,0.9142892956733704
4.0,1660143748479,0.9143394231796265
5.0,1660143749717,0.9145399928092957
6.0,1660143750999,0.9143394231796265
7.0,1660143752690,0.9145901203155518
8.0,1660143753948,0.9143143892288208
9.0,1660143755094,0.9142642021179199
10.0,1660143756405,0.9144397377967834
11.0,1660143757777,0.9143895506858826
12.0,1660143758980,0.9144397377967834
13.0,1660143760233,0.9142140746116638
14.0,1660143762019,0.9143143892288208
15.0,1660143763756,0.914414644241333
16.0,1660143765585,0.9144898653030396
17.0,1660143767356,0.9148157238960266
18.0,1660143769066,0.914414644241333
19.0,1660143770849,0.9145650267601013
20.0,1660143772618,0.9145148992538452
21.0,1660143774425,0.9146653413772583
22.0,1660143776153,0.9143394231796265
23.0,1660143777973,0.9143895506858826
24.0,1660143779840,0.9145650267601013
25.0,1660143781772,0.9145650267601013
26.0,1660143783688,0.9143895506858826
27.0,1660143785494,0.9144647717475891
28.0,1660143787273,0.9143143892288208
29.0,1660143789095,0.914414644241333
30.0,1660143790661,0.9144647717475891
31.0,1660143792003,0.9143394231796265
32.0,1660143793393,0.9144898653030396
33.0,1660143794756,0.9144898653030396
34.0,1660143796158,0.9145650267601013
35.0,1660143797570,0.9146152138710022
36.0,1660143798960,0.9145148992538452
37.0,1660143800541,0.9145650267601013
38.0,1660143801847,0.9146152138710022
39.0,1660143803201,0.9145901203155518
40.0,1660143804511,0.9145148992538452
41.0,1660143805974,0.9144647717475891
42.0,1660143807595,0.9146402478218079
43.0,1660143809047,0.9145901203155518
44.0,1660143810534,0.9145148992538452
45.0,1660143811889,0.9146152138710022
46.0,1660143813292,0.9145650267601013
47.0,1660143814671,0.9145650267601013
48.0,1660143816063,0.914690375328064
49.0,1660143817397,0.9145650267601013
50.0,1660143818794,0.914690375328064
51.0,1660143820558,0.9146402478218079
52.0,1660143822399,0.914690375328064
53.0,1660143824281,0.914690375328064
54.0,1660143826239,0.914840817451477
55.0,1660143828074,0.9144647717475891
56.0,1660143829785,0.9145399928092957
57.0,1660143831262,0.9147655963897705
58.0,1660143832734,0.9147154688835144
59.0,1660143834422,0.9146653413772583
60.0,1660143835786,0.9146402478218079
61.0,1660143837226,0.9146653413772583
62.0,1660143838563,0.9147154688835144
63.0,1660143839968,0.9147655963897705
64.0,1660143841783,0.9145650267601013
65.0,1660143843682,0.914840817451477
66.0,1660143845424,0.9147154688835144
67.0,1660143847276,0.914790689945221
68.0,1660143849156,0.9147655963897705
69.0,1660143851031,0.9148157238960266
70.0,1660143852923,0.9149911999702454
71.0,1660143854861,0.9148658514022827
72.0,1660143856720,0.914690375328064
73.0,1660143858726,0.914790689945221
74.0,1660143860687,0.9145148992538452
75.0,1660143862664,0.9146402478218079
76.0,1660143864605,0.9144647717475891
77.0,1660143866437,0.914840817451477
78.0,1660143868546,0.9145901203155518
79.0,1660143870450,0.9148658514022827
80.0,1660143872713,0.9148909449577332
81.0,1660143874566,0.9147154688835144
82.0,1660143876440,0.9148909449577332
83.0,1660143878356,0.9147655963897705
84.0,1660143880304,0.9148157238960266
85.0,1660143881882,0.914840817451477
86.0,1660143883346,0.914840817451477
87.0,1660143884831,0.9144898653030396
88.0,1660143886187,0.9148909449577332
89.0,1660143887652,0.9148658514022827
90.0,1660143889158,0.9148157238960266
91.0,1660143890598,0.9147655963897705
92.0,1660143892422,0.9148658514022827
93.0,1660143894284,0.9147405624389648
94.0,1660143896100,0.9148658514022827
95.0,1660143897976,0.914840817451477
96.0,1660143899796,0.9148658514022827
97.0,1660143901672,0.9149160385131836
98.0,1660143903571,0.9149661660194397
99.0,1660143905721,0.9148658514022827
